module_code,word,phonetic,meaning,example
"toefl","interestingly","/'intristiŋli | 'ɪntrəstɪŋlɪ/","adv. 有趣地","Interestingly, none of their three children ever married."
"toefl","interface","/'ɪntərfeɪs | 'ɪntɚ'fes/","n. 界面， 分界面； 接口","...the development of better user interfaces."
"toefl","interfere","/,intə'fiə | ɪntə'fɪə | ,ɪntɚ'fɪr/","v. 干涉,妨碍","My daughter-in-law said that I was interfering, but I was only trying to help."
"toefl","interference","/,intə'fiərəns | ɪntə'fɪər(ə)ns | ,ɪntɚ'fɪrəns/","n. 冲突, 干涉","Industrial relations should be free from state interference."
"toefl","interferometer","/,intəfə'rɔmitə | ,ɪntəfə'rɒmɪtə | ,ɪntɚfɪ'rɑmətɚ/","n. 干涉计","One possibility, according to Hogan, would be to use a device called an atom interferometer."
"toefl","intergalactic","/,intəɡə'læktik | ,ɪntəgə'læktɪk | ,ɪntɚɡə'læktɪk/","adj. 银河间的, 星际间的","Intergalactic travel remains just a nice idea."
"toefl","interglacial","/ɪntə'gleɪsɪəl; -ʃ(ə)l | ,ɪntɚ'gleʃəl/","adj. 间冰期的","This new investigation shows temperature 'spikes' within some of the interglacial periods over the last 340,000 years."
"toefl","interim","/'ɪntərɪm/","adj. 暂时的， 过渡的; n. 间歇，过渡期间","an interim report"
"toefl","interior","/in'tiəriə | ɪn'tɪɜːrɪə | ɪn'tɪrɪɚ/","adj. 内部的","The interior walls are all painted white."
"toefl","interject","/,intə'dʒekt | ,ɪntə'dʒekt | ,ɪntɚ'dʒɛkt/","v. 插嘴, 突然插入","‘That’s absolute rubbish!’ he interjected."
"toefl","interlock","/,intə'lɔk, 'intəlɔk | ɪntə'lɒk | 'ɪntɚlɑk/","v. 互锁","a puzzle with 500 interlocking pieces"
"toefl","intermediate","/,intə'mi:djət, -dieit | ,ɪntə'miːdɪət | ,ɪntɚ'midɪət/","adj. 中间的 n媒介","an intermediate stage during which the disease is dormant"
"toefl","intermittent","/ɪntə'mɪt(ə)nt | ,ɪntɚ'mɪtənt/","adj. 间歇的，断断续续的","The weather forecast is for sun, with intermittent showers."
"toefl","intermittently","/intə'mitəntli/","adv. 间歇地","The malaria victim fevers intermittently."
"toefl","intern","/'ɪntɜːn | 'ɪntɝn/","n. 实习生; vt. 拘禁， 软禁","...a medical intern."
"toefl","internal","/in'tə:nəl | ɪn'tɜːn(ə)l | ɪn'tɝnl/","adj. 内在的,国内的","We have no interest in interfering in the internal affairs of other countries."
"toefl","internally","/in'tə:nəli/","adv. 内部地, 国内地","There is an Afghan police force now and an Afghan army that are building up to be able to protect the people of Afghanistan internally like we all want them to."
"toefl","international","/ɪntə'næʃ(ə)n(ə)l | ,ɪntɚ'næʃnəl/","adj. 国际的,世界的","the response of the international community"
"toefl","internationally","/,intə'næʃənəli/","adv. 国际性地, 在国际间","These days businesses have to be able to compete internationally."
"toefl","internet","/'intənet | 'ɪntənet | 'ɪntɚnɛt/","n. 国际互联网，因特网",""
"toefl","internship","/'ɪntɜːrnʃɪp | 'ɪntɝnʃɪp/","n. 实习期","...an internship in surgery in New York."
"toefl","interpersonal","/,intə'pə:sənəl | ɪntə'pɜːs(ə)n(ə)l | 'ɪntɚ'pɝsnl/","adj. 人与人之间的, 人际关系的","interpersonal skills"
"toefl","interplanetary","/,intə'plænitəri | ɪntə'plænɪt(ə)rɪ | ,ɪntɚ'plænətɛri/","adj. 太阳系内的,行星间的","interplanetary space missions"
"toefl","interplay","/'intəplei, ,intə'plei, 'in- | 'ɪntəpleɪ | ,ɪntɚ'plɛi/","n. 相互影响","...the interplay of political, economic, social and cultural factors."
"toefl","interpret","/in'tə:prit | ɪn'tɜːprɪt | ɪn'tɝprɪt/","v. 解释,说明","Freud’s attempts to interpret the meaning of dreams"
"toefl","interpretation","/in,tə:pri'teiʃən | ɪntɜːprɪ'teɪʃ(ə)n | ɪn'tɝprɪ'teʃən/","n. 解释,阐明","One possible interpretation is that they want you to resign."
"toefl","interrelate","/ˌɪntərɪ'leɪt | 'ɪntɚrɪ'let/","v. 相互关联， 紧密联系","We will be discussing how the interests of state, parent and child interrelate."
"toefl","interrelationship","/,intəri'leiʃənʃip; ,intəri'leiʃnʃip | ,ɪntərɪ'leʃnʃɪp/","n. 相互关系","...the interrelationships between unemployment, crime, and imprisonment."
"toefl","interrogate","/ɪn'terəgeɪt | ɪn'tɛrəɡet/","vt. 审问， 讯问， 盘问","The police interrogated the suspect for several hours."
"toefl","interrupt","/,intə'rʌpt | ɪntə'rʌpt | 'ɪntə'rʌpt/","v. 打断, 妨碍, 插嘴","Will you stop interrupting me!"
"toefl","interruption","/,intə'rʌpʃən | ɪntə'rʌpʃn | ,ɪntə'rʌpʃən/","n. 中断, 打断","For tasks that execute code in a loop, it is common to check for interruption only once per loop iteration."
"toefl","intersect","/,intə'sekt | ɪntə'sekt | 'ɪntɚ'sɛkt/","v. 贯穿, 交叉","So tell me about. You have done music, where do these things intersect for you?"
"toefl","intersection","/,intə'sekʃən | ɪntə'sekʃ(ə)n | ,ɪntɚ'sɛkʃən/","n. 交集, 交叉点","We crossed at a busy intersection."
"toefl","Interstate","/'intəsteit, intə's- | ɪntə'steɪt | 'ɪntɚstet/","adj. 州际的","...interstate commerce."
"toefl","interstellar","/,intə'stelə | ,ɪntə'stelə | ,ɪntɚ'stɛlɚ/","adj. 星际的","...interstellar space."
"toefl","interstitial","/,ɪntə'stɪʃ(ə)l | ,ɪntɚ'stɪʃl/","adj. 空隙的, 裂缝的,",""
"toefl","intertidal","/,intə'taidəl | ɪntə'taɪd(ə)l | ,ɪntɚ'taɪdl/","n&a. 潮间带(的)","Juveniledevelopment of intertidal creatures varies nearly as much as their physicalforms."
"toefl","intertwine","/,intə'twain | ɪntə'twaɪn | ,ɪntɚ'twaɪn/","v. (使)纠缠,(使)缠绕","Trees, undergrowth and creepers intertwined, blocking our way."
"toefl","interval","/'intəvəl | 'ɪntəv(ə)l | 'ɪntɚvl/","n. 间隔,距离","He left the room, returning after a short interval with a message."
"toefl","intervene","/,intə'vi:n | ɪntə'viːn | ,ɪntɚ'vin/","v. 干涉，干预","The army will have to intervene to prevent further fighting."
"toefl","intervening","/ˌɪntər'viːnɪŋ | ,ɪntɚ'vinɪŋ/","adj. 介于中间的， 发生于期间的","During those intervening years Bridget had married her husband Robert."
"toefl","intervention","/,intə'venʃən | ɪntə'venʃ(ə)n | ,ɪntɚ'vɛnʃən/","n. 干涉","government intervention to regulate prices"
"toefl","interview","/'intəvju: | 'ɪntəvjuː | 'ɪntɚvju/","n. 接见，会见；面谈","a portfolio of work presented at interview"
"toefl","interviewer","/'ɪntɚvjuɚ/","n. 会见者",""
"toefl","interweave","/ˌɪntər'wiːv | ,ɪntɚ'wiv/","v. 交织， 编结","For these people, land is inextricably interwoven with life itself."
"toefl","intestinal","/in'testinəl | ɪnte'staɪn(ə)l; ɪn'testɪn(ə)l | ɪn'tɛstɪnl/","adj. 肠的","Cholera is an acute intestinal infection caused by ingestion of food or water contaminated with the bacterium Vibrio cholerae."
"toefl","intestine","/in'testin | ɪn'testɪn | ɪn'tɛstɪn/","adj. 内部的,国内的",""
"toefl","intimacy","/'intiməsi | 'ɪntɪməsɪ | 'ɪntɪməsi/","n. 亲密, 隐私","She thought back over the intimacies they’d shared and the plans they’d made."
"toefl","intimate","/英 ['ɪntɪmət] 美 [ˈɪntəmɪt] | 'ɪntɪmət | ˈɪntəmɪt/","adj. 亲密的,私人的","an intimate friend of Picasso’s"
"toefl","intimately","/'intimitli | ˈɪntəmɪtlɪ/","adv. 密切地, 亲密地","Maybe your relationships will be your primary focus for a period of life, as well as learning how to cultivate them more intimately and intelligently."
"toefl","intimidate","/in'timideit | ɪn'tɪmɪdeɪt | ɪn'tɪmɪdet/","v. 胁迫","Attempts to intimidate her failed."
"toefl","intolerant","/in'tɔlərənt | ɪn'tɒl(ə)r(ə)nt | ɪn'tɑlərənt/","adj. 不宽容的, 偏狭的","She’s lactose-intolerant (= unable to drink particular types of milk )."
"toefl","intonation","/,intəu'neiʃən | ɪntə'neɪʃ(ə)n | ,ɪntə'neʃən/","n. 语调, 声调","intonation patterns"
"toefl","intoxication","/in,tɔksi'keiʃən | ɪn,tɒksɪ'keɪʃn | ɪn,tɑksə'keʃən/","n. 陶醉,中毒","Intoxication interferes with memory and thinking, speech and coordination."
"toefl","intrepid","/ɪn'trepɪd | ɪn'trɛpɪd/","adj. 勇敢的， 无畏的","intrepid explorers"
"toefl","intricate","/'intrikət | 'ɪntrɪkət/","adj. 复杂的,难懂的","intricate patterns"
"toefl","intricately","/'intrəkitli | 'ɪntrɪkətlɪ | ˈɪntrəkɪtlɪ/","adv. 杂乱地, 复杂地","In areas where river deltas inject organic material and dissolved trace elements into the sea, for instance, it’s not clear how all of the intricately related processes will affect water chemistry."
"toefl","intrigue","/in'tri:ɡ, 'in- | ɪn'triːg | 'ɪn'triɡ/","v. 激起兴趣,耍阴谋; n. 阴谋，密谋","Other people’s houses always intrigued her."
"toefl","intriguing","/ɪn'triːgɪŋ | ɪn'triɡɪŋ/","adj. 引起兴趣的， 吸引人的","The magazine carries an intriguing mixture of high fashion, gossip and racing."
"toefl","intrinsic","/in'trinsik,-kəl | ɪn'trɪnsɪk/","adj. 内在的, 固有的","the intrinsic interest of the subject"
"toefl","intrinsically","/in'trinsikəli | ɪn'trɪnsɪkəlɪ | ɪn'trɪnsɪkli/","adv. 内在地, 固有地","You enjoy being with the beloved just as much as, and often even more than, you like doing the intrinsically valuable activities."
"toefl","introduce","/,intrə'dju:s | ɪntrə'djuːs | ˌɪntrə'dus/","v. 介绍,引进","Have you two been introduced? Tom, this is Greg."
"toefl","introduction","/,intrə'dʌkʃən | ,ɪntrə'dʌkʃ(ə)n | ,ɪntrə'dʌkʃən/","n. 介绍,传入","Pete, are you going to make the introductions?"
"toefl","introductory","/,intrə'dʌktəri | ɪntrə'dʌkt(ə)rɪ | ,ɪntrə'dʌktəri/","adj. 引导的,介绍的","as the chairman said in his introductory remarks"
"toefl","introspective","/,intrəu'spektiv | ɪntrə'spektɪv | 'ɪntrə'spɛktɪv/","adj. 反省的","a shy and introspective person"
"toefl","intrude","/in'tru:d | ɪn'truːd | ɪn'trʊd/","v. 侵入,强挤入","The press has been blamed for intruding into people's personal lives in an unacceptable way."
"toefl","intruder","/in'tru:də | ɪn'truːdə | ɪn'trudɚ/","n. 入侵者","The police think the intruder got in through an unlocked window."
"toefl","intrusion","/in'tru:ʒən | ɪn'truːʒ(ə)n | ɪn'truʒn/","n. 闯入, 侵扰","the unwelcome intrusion of the press"
"toefl","intuitive","/in'tju:itiv | ɪn'tjuːɪtɪv | ɪn'tuɪtɪv/","adj. 有直觉力的，直觉到的","He seemed to have an intuitive awareness of how I felt."
"toefl","Inuit","/'injuit/","n. 因纽特人, 因纽特语","He pays heed to the observations of the Inuit."
"toefl","inundate","/'inʌndeit, in'ʌn- | 'ɪnʌndeɪt | 'ɪnʌndet/","v. 淹没","The tidal wave inundated vast areas of cropland."
"toefl","invade","/in'veid | ɪn'veɪd | ɪn'ved/","v. 侵略","The Romans invaded Britain 2,000 years ago."
"toefl","invader","/in'veidə | ɪn'veɪdə(r) | ɪn'vedɚ/","n. 侵略者","Invaders ransacked the town."
"toefl","invalid","/ˈɪnvəlɪd；ɪnˈvælɪd/","adj. 无效的； 无可靠根据的， 站不住脚的; n. 病弱者， 残疾者","Without the right date stamped on it, your ticket will be invalid."
"toefl","invariable","/in'vεəriəbl | ɪn'veərɪəb(ə)l | ɪn'vɛrərɪəbl/","n&a. 不变的, 永恒的","Eluding is the invariable game."
"toefl","invariably","/in'vɛəriəbli | ɪn'veərɪəblɪ | ɪn'vɛrɪəbli/","adv. 不变地，始终如一地","It invariably rains when I go there."
"toefl","invasion","/in'veiʒən | ɪn'veɪʒ(ə)n | ɪn'veʒn/","n. 入侵","the annual invasion of teenagers for the Glastonbury Festival"
"toefl","invasive","/ɪn'veɪsɪv | ɪn'vesɪv/","adj. 侵入的， 侵略的； 开刀的","invasive bladder cancers"
"toefl","invent","/in'vent | ɪn'vent | ɪn'vɛnt/","v. 发明,创造","Alexander Graham Bell invented the telephone in 1876."
"toefl","invention","/in'venʃən | ɪn'venʃ(ə)n | ɪn'vɛnʃən/","n. 发明,创造","The dishwasher is a wonderful invention."
"toefl","inventor","/in'ventə | ɪn'ventə | ɪn'vɛntɚ/","n. 发明家","...Alexander Graham Bell, the inventor of the telephone."
"toefl","inventory","/'invəntəri, -tɔ:ri | 'ɪnv(ə)nt(ə)rɪ | 'ɪnvəntɔri/","n. 详细目录, 存货(清单)","...one inventory of twelve sails for each yacht."
"toefl","inverse","/ˌɪn'vɜːrs | ,ɪn'vɝs/","adj. 相反的，反向的; n. 反面； 倒数","Clearly, the amount of money people save increases in inverse proportion to the amount they spend."
"toefl","invert","/ɪn'vɜːrt | 'ɪnvɝt/","vt. 使倒转， 使倒置， 使颠倒","Invert the cake onto a serving plate."
"toefl","invertebrate","/in'və:tibrət, -breit | ɪn'vɜːtɪbrət | ɪn'vɝtɪbret/","a&n. 无脊椎的,无骨气的人","The site of the proposed airport is incredibly important for native invertebrate animals … St Helena has about 400 species that occur nowhere else in the world."
"toefl","invest","/in'vest | ɪn'vest | ɪn'vɛst/","v. 投资，投入","I’ve got a few thousand dollars I’m looking to invest."
"toefl","investigate","/in'vestiɡeit | ɪn'vestɪgeɪt | ɪn'vɛstɪɡet/","v. 调查, 研究","The state police are investigating the incident."
"toefl","investigation","/in,vesti'ɡeiʃən | ɪn,vestɪ'geɪʃ(ə)n | ɪn,vɛstɪ'ɡeʃən/","n. 调查,研究","The investigation continued for nearly three years."
"toefl","investigator","/in'vestiɡeitə | ɪn'vestɪgeɪtə(r) | ɪn'vɛstɪɡetɚ/","n. 调查人","police investigators"
"toefl","investment","/in'vestmənt | ɪn'ves(t)m(ə)nt | ɪn'vɛstmənt/","n. 投资,可获利的东西","We plan to buy some property as an investment."
"toefl","investor","/in'vestə | ɪn'vestə | ɪn'vɛstɚ/","n. 投资者","The main investor in the project is the French bank Credit National."
"toefl","invigorate","/in'viɡəreit | ɪn'vɪgəreɪt | ɪn'vɪɡəret/","v. 鼓舞","Carey’s hope was that the church would be renewed and invigorated."
"toefl","invisible","/in'vizəbl | ɪn'vɪzɪb(ə)l | ɪn'vɪzəbl/","adj. 看不见的, 无形的","The house was surrounded by trees, and invisible from the road."
"toefl","invisibly","/in'vizəbli/","adv. 看不见地, 看不出地",""
"toefl","invitation","/ˌɪnvɪ'teɪʃn | ˌɪnvɪˈteɪʃn/","n. 邀请； 请柬； 吸引， 诱惑","They were always dropping by, usually without invitation."
"toefl","invite","/in'vait, 'invait | ɪn'vaɪt/","v. 邀请；征求","I’m afraid I wasn’t invited."
"toefl","inviting","/ɪn'vaɪtɪŋ/","adj. 动人的， 诱人的； 引人注目的","The log fire looked warm and inviting."
"toefl","invoke","/in'vəuk | ɪn'vəʊk | ɪn'vok/","v. 恳求","St. Genevieve is often invoked against plagues."
"toefl","involve","/ɪn'vɑːlv | ɪn'vɑlv/","vt. 包含； 牵涉， 牵连； 使参加","What will the job involve?"
"toefl","involvement","/in'vɔlvmənt | ɪn'vɒlvm(ə)nt | ɪn'vɔlvmənt/","n. 连累, 包含",""
"toefl","inward","/'inwəd | 'ɪnwəd | 'ɪnwɚd/","adv. 向内,在内; adj. 向内的,内在的","He pushed open the front door, which swung inward with a groan."
"toefl","iodine","/'aiəudi:n | 'aɪədiːn; -aɪn; -ɪn | aɪədaɪn/","n. 碘, 碘酒","The cut burns from the iodine."
"toefl","ion","/'aiən | 'aɪən/","n. 离子","These vibrations turn the ion into a sort of superfast metronome."
"toefl","ionize","/'aiənaiz | 'aɪənaɪz/","v. 使离子化 ,电离","So if we can figure out the binding energy, we can also figure out how much energy we have to put into our atom in order to a eject or ionize an electron."
"toefl","Iraq","/i'rɑ:k; i'ræk | ɪ'rɑ:k | ɪ'rɑk/","n. 伊拉克共和国","So why go to Iraq when you can go to Canada?"
"toefl","iridescent","/,iri'desənt, 'aiəri- | ,ɪrɪ'des(ə)nt | ,ɪrɪ'dɛsnt/","adj. 闪光的，现晕光的","small iridescent blue flies"
"toefl","iridium","/ai'ridiəm, i'ri- | ɪ'rɪdɪəm; aɪ- | ɪ'rɪdɪəm/","n. [化]铱","Analyzing the fossils at this small site, they counted 52 distinct species just below the iridium layer."
"toefl","Irish","/'aiəriʃ | ˈaɪrɪʃ/","n&a. 爱尔兰人(的),爱尔兰语（的）","I am starting to sense that maybe I and people like me are to blame because it is we, the Irish people, who are paying with our jobs, livelihoods, health care and education."
"toefl","ironic","/aɪ'rɑːnɪk | aɪ'rɑnɪk/","adj. 说反话的， 讽刺的； 出乎意料的","Your car was stolen at the police station! How ironic!"
"toefl","ironically","/ai'rɔnikli | aɪ'rɒnɪklɪ | aɪ'rɑnɪkli/","adv. 具有讽刺意味地；嘲讽地","Ironically, his cold got better on the last day of his holiday."
"toefl","ironwork","/'aiənwə:k | 'aɪənwɜːk/","n. 铁制品","...the ironwork on the doors."
"toefl","irony","/'aiərəni | 'aɪrənɪ | 'aɪrəni/","n. 反话, 讽刺","Life is full of little ironies."
"toefl","Iroquois","/'irəkwɔiz/","n. 易洛魁族人","Once before, Hutter had been in the hands of the Iroquois, and a few skins had readily effected his release."
"toefl","irrational","/i'ræʃənəl | ɪ'ræʃ(ə)n(ə)l | ɪ'ræʃənl/","adj. 无理性的, 失去理性的; n. 无理数","an irrational fear of flying"
"toefl","irrationally","/i'ræʃənli/","adv. 无理性地,不合理地",""
"toefl","irregular","/i'reɡjulə | ɪ'regjʊlə | ɪ'rɛɡjəlɚ/","adj. 不规则的,无规律的","a jagged, irregular coastline"
"toefl","irregularly","/i'regjuləli/","adv. 不规则地,不整齐地","Good golfers do better if they give themselves little time to prepare for their shots--and even better if they are distracted by researchers asking them to count irregularly spaced sounds."
"toefl","irrelevant","/i'reləvənt | ɪ'relɪv(ə)nt | ɪ'rɛləvənt/","adj. 不相干的,不切题的","We’re focussing too much on irrelevant details."
"toefl","irreparable","/i'repərəbl | ɪ'rep(ə)rəb(ə)l | ɪ'rɛpərəbl/","adj. 无法修复的，不能挽回的","Extensive mining will cause irreparable damage to the area."
"toefl","irresistible","/,iri'zistəbl | ɪrɪ'zɪstɪb(ə)l | ,ɪrɪ'zɪstəbl/","adj. 不可抵抗的,不能压制的","I was overcome by an irresistible urge to cry."
"toefl","irresponsible","/,iri'spɔnsəbl | ˌɪrɪˈspɒnsəbl | ,ɪrɪ'spɑnsəbl/","adj. 不负责任的, 不可靠的","It was highly irresponsible of him to leave the children on their own in the pool."
"toefl","irresponsibly","/,iri'spɔnsəbli/","adv. 不负责任地,不可靠地","If a pastor doesn't bring up the cohabitation issue, they're acting irresponsibly."
"toefl","irreverence","/i'revərəns | ɪ'rev(ə)r(ə)ns | ɪ'rɛvərəns/","adj. 不尊敬的","He added humor, irreverence, and a strong speaking style that captivated the audience."
"toefl","irreverent","/i'revərənt | ɪ'rev(ə)r(ə)nt | ɪ'rɛvərənt/","adj. 不敬的, 无礼的","his irreverent sense of humour"
"toefl","irreversible","/,iri'və:səbl | ɪrɪ'vɜːsɪb(ə)l | ,ɪrɪ'vɝsəbl/","adj. 不可逆的,不能取消的","Fossil fuels have caused irreversible damage to the environment."
"toefl","irrigate","/'iriɡeit | 'ɪrɪgeɪt | 'ɪrəget/","v. 灌溉","The water in Lake Powell is used to irrigate the area."
"toefl","irrigation","/,iri'ɡeiʃən | ˌɪrɪˈɡeʃn/","n. 灌溉","Rivers and lakes provide us with water transport and irrigation."
"toefl","irritability","/,iritə'biləti | ,ɪrɪtə'bɪlɪtɪ | ,ɪrətə'bɪləti/","n. 过敏性, 兴奋性",""
"toefl","irritable","/'ɪrɪtəbl/","adj. 急躁的， 易怒的； 易受刺激的； 过敏的","Jo was tired, irritable, and depressed."
"toefl","irritate","/'iriteit | 'ɪrɪteɪt | 'ɪrɪtet/","v. 激怒, 使急躁","It really irritates me when he doesn’t help around the house."
"toefl","islander","/'ailəndə | 'aɪləndə | 'aɪləndɚ/","n. 岛上居民","The islanders endured centuries of exploitation."
"toefl","Isle","/ail | aɪl/","n. ( 小)岛","We have looked at Lord Foster's plan and he appears to want to place his fantasy Isle of Grain airport on top of the LNG plant and a power station."
"toefl","isolate","/'aisəleit, -lit | 'aɪsəleɪt | aɪslˌet/","v. 使隔离,使孤立","The town was isolated by the floods."
"toefl","isolation","/'aisə'leiʃən | aɪsə'leɪʃ(ə)n | ,aɪsə'leʃən/","n. 隔离，孤立","Because of its geographical isolation, the area developed its own unique culture."
"toefl","isotope","/'aisəutəup | 'aɪsətəʊp | 'aɪsə'top/","n. 同位素","...tritium, a radioactive isotope of hydrogen."
"toefl","isotopic","/,aisəu'tɔpik/","adj. 同位素的,合痕的","The variations in isotopic ratios take place on the right time scale, and they mirror those seen in modern corals, he notes."
"toefl","Israel","/'izreiəl | ˈɪzreɪəl | ˈɪzrɪəl/","n. [地名] 以色列","Our only problem is with Israel."
"toefl","issue","/'iʃju:, 'isju: | 'ɪʃuː; 'ɪsjuː | 'ɪʃu/","n&v. 问题,分发,颁布","Abortion is a highly controversial issue."
"toefl","Italian","/i'tæljən | ɪˈtælɪən | ɪˈtæljən/","n&a. 意大利人(的), 意大利语（的）",""
"toefl","Italy","/'itəli | 'ɪtəlɪ/","n. 意大利(欧洲南部国家)","They decided to swan around Italy this summer."
"toefl","item","/'aɪtəm/","n. 项目,条款","He opened the cardboard box and took out each item."
"toefl","itself","/ɪt'self | ɪt'sɛlf/","pron. 它自己","The cat lay on the sofa, washing itself."
"toefl","ivory","/'aɪvəri/","n. 象牙； 象牙制品； 象牙色， 乳白色","an ivory chess set"
"toefl","jacket","/'dʒækɪt/","n. 夹克,护封; v. 给穿夹克","...a black leather jacket."
"toefl","jade","/dʒeid | dʒeɪd | dʒed/","n. 玉，翡翠","a jade necklace"
"toefl","January","/'dʒænjuəri | 'dʒænjʊ(ə)rɪ | 'dʒænjʊ'ɛri/","n. 一月(略作Jan)","We always have snow in January."
"toefl","Japan","/dʒə'pæn/","n. 日本",""
"toefl","Japanese","/,dʒæpə'ni:z | ˌdʒæpə'ni:z | ,dʒæpə'niz/","n&a. 日本人(的), 日语（的）","The Japanese women salute the people with formal bows in welcome."
"toefl","jar","/dʒɑ: | dʒɑː | dʒɑr/","n. 罐子 v刺激，震动","a jam jar"
"toefl","jaw","/dʒɔ: | dʒɔː | dʒɔ/","n. 颚,下巴","He punched him on the jaw."
"toefl","jawbone","/'dʒɔ:bəun | 'dʒɔːbəʊn | 'dʒɔbon/","n. 颚骨, 下颚骨, 信用 v赊买",""
"toefl","jay","/dʒei | dʒeɪ | dʒe/","n. 松鸡；鸟",""
"toefl","jazz","/dʒæz/","n. 爵士乐","a jazz band"
"toefl","jealousy","/'dʒeləsi | 'dʒeləsɪ | 'dʒɛləsi/","n. 嫉妒,猜疑","Sexual jealousy is a common motive for murder."
"toefl","jean","/dʒi:n, dʒein | dʒiːn | dʒɪn/","n. 牛仔裤",""
"toefl","jeans","/dʒi:nz | dʒɪːnz/","n. 牛仔裤","...a young man in jeans and a worn T-shirt."
"toefl","jelly","/'dʒeli | 'dʒɛli/","n. 果冻， 胶状物","raspberry jelly"
"toefl","jellyfish","/'dʒelifiʃ | 'dʒelɪfɪʃ | 'dʒɛlɪfɪʃ/","n. 水母","But many marine experts have been saying for several years that we need to start loving jellyfish – because in the not too distant future, they may be the most plentiful marine species around."
"toefl","jeopardize","/'dʒepərdaɪz | 'dʒɛpɚdaɪz/","vt. 破坏， 危及","large-scale military offensives which could jeopardize the UN peace process"
"toefl","jet","/dʒet | jɛt | dʒɛt/","n. 喷气式飞机","He owns a private jet."
"toefl","jewel","/'dʒu:əl | 'dʒuːəl | 'dʒuəl/","n. 宝石","She loved dressing up and wearing priceless jewels."
"toefl","jewellery","/'dʒu:əlri | 'dʒuːəlrɪ/","n. [总称]珠宝","She wears a lot of gold jewelry."
"toefl","jewelry","/'dʒu:əlri | 'dʒuːəlrɪ | 'dʒʊəlri/","n. 珠宝","We have purchased some valuable jewelry."
"toefl","Jewett","/'dʒu:it/","n. 朱厄特（姓氏）","Then, she took Sarah Orne Jewett's suggestion to write novels about Nebraska life."
"toefl","jibe","/dʒaɪb/","v. 嘲笑, 与一致, 使转向","""No doubt he'll give me the chance to fight him again,"" he jibed."
"toefl","job","/dʒɔb | dʒɒb/","n. 工作,职业","Do you enjoy your job?"
"toefl","jobber","/'dʒɔbə | 'dʒɒbə | 'dʒɑbɚ/","n. 临时工, 批发商","These are the differences between the responsibilities of a broker and a jobber ."
"toefl","jog","/dʒɑːg | dʒɑɡ/","vi. 慢跑； 轻轻触碰","I go jogging every morning."
"toefl","join","/dʒɔin | dʒɒɪn | dʒɔɪn/","v. 参加,加入,连接","When did you join the Labour Party?"
"toefl","joiner","/'dʒɔinə | 'dʒɒɪnə | 'dʒɔɪnɚ/","n. 工匠","John Harrison, a working-class joiner with relatively little education eventually won the prize after building a series of clocks, each improving on the previous one."
"toefl","joinery","/'dʒɔinəri | 'dʒɒɪnərɪ | 'dʒɔɪnəri/","n. 木工职业","It basically is from joinery board in release, also have in coating and paint a few."
"toefl","joint","/dʒɔint | dʒɒɪnt | dʒɔɪnt/","n. 关节；接头","What should I use to seal the joint between the carport roof and the house wall?"
"toefl","joke","/dʒəuk | dʒəʊk | dʒok/","n. 笑话, 玩笑","I couldn’t go out with someone for a joke, could you?"
"toefl","jolt","/dʒəult | dʒəʊlt; dʒɒlt | dʒolt/","v& n. (使)颠簸；震动","We jolted along rough wet roads through an endless banana plantation."
"toefl","jot","/dʒɑːt | dʒɑt/","vt. 草草记下， 匆匆记下","Could you just jot his name on there?"
"toefl","journal","/'dʒə:nəl | 'dʒɜːn(ə)l | 'dʒɝnl/","n. 定期刊物, 杂志","the British Medical Journal"
"toefl","journalism","/'dʒə:nəlizəm | 'dʒɜːn(ə)lɪz(ə)m | 'dʒɝnl'ɪzəm/","n. 新闻业；新闻工作","a career in journalism"
"toefl","journalist","/'dʒə:nəlist | 'dʒɜːn(ə)lɪst | 'dʒɝnəlɪst/","n. 新闻记者,从事新闻杂志业的人","a well-known journalist and broadcaster"
"toefl","journey","/'dʒə:ni | 'dʒɜːnɪ | 'dʒɝni/","n. 旅行","the friends they made on the journey"
"toefl","journeyman","/'dʒə:nimən | 'dʒɜːnɪmən | 'dʒɝnɪmən/","n. 熟练工人","The choice was to be a journeyman developer or become a manager, and I've never wanted to be a manager -- at least not a manager who went for an MBA and had ambitions to be a captain of industry."
"toefl","joy","/dʒɔi | dʒɒɪ | dʒɔɪ/","n. 欢乐, 喜悦","the look of joy on her face"
"toefl","joyous","/'dʒɔiəs | 'dʒɒɪəs | 'dʒɔɪəs/","adj. 快乐的, 高兴的","a joyous occasion"
"toefl","judge","/dʒʌdʒ/","n. 法官,裁判员 v断定,裁决","The trial judge specifies the number of years to be spent in prison."
"toefl","judgment","/'dʒʌdʒmənt/","n. 判断","I’ve known him for years and I trust his judgment."
"toefl","juggle","/'dʒʌɡl | 'dʒʌg(ə)l/","v&n. 玩杂耍","Soon she was juggling five eggs."
"toefl","juice","/dʒu:s | dʒuːs | dʒus/","n. (水果)汁, 液","a carton of orange juice"
"toefl","juicy","/'dʒu:si | 'dʒuːsɪ | 'dʒusi/","adj. 多汁(液)的","a juicy lemon"
"toefl","Jules","/dʒu:lz | dʒulz/","n. 朱尔斯（男子名）","This is one of my go to meals now … thank you Jules!"
"toefl","July","","n. 七月(略作Jul)","But from February through July, Joy sat around with nothing to do."
"toefl","jumble","/'dʒʌmbl | 'dʒʌmb(ə)l/","v. 混杂, 搞乱 n混乱","The photographs were all jumbled up."
